typeSeason,slugSeason,idGame,dateGame,slugMatchup,slugTeamWinner,slugTeamLoser,numberGameDay,season
Regular Season,2005-06,20501082,2006-04-01,WAS @ SAS,SAS,WAS,4,2006
Regular Season,2005-06,20501083,2006-04-01,UTA @ POR,UTA,POR,5,2006
Regular Season,2005-06,20501084,2006-04-02,TOR vs. NOK,NOK,TOR,1,2006
Regular Season,2005-06,20501085,2006-04-02,NYK @ PHI,PHI,NYK,2,2006
Regular Season,2005-06,20501086,2006-04-02,PHX @ DET,DET,PHX,3,2006
Regular Season,2005-06,20501087,2006-04-02,DAL vs. DEN,DAL,DEN,4,2006
Regular Season,2005-06,20501088,2006-04-02,GSW @ MIN,MIN,GSW,5,2006
Regular Season,2005-06,20501089,2006-04-02,HOU @ LAL,LAL,HOU,6,2006
Regular Season,2005-06,20501090,2006-04-02,MEM vs. ATL,MEM,ATL,7,2006
Regular Season,2005-06,20501091,2006-04-02,NJN vs. MIA,NJN,MIA,8,2006
Regular Season,2005-06,20501092,2006-04-02,CLE @ CHA,CLE,CHA,9,2006
Regular Season,2005-06,20501093,2006-04-02,SAC vs. LAC,SAC,LAC,10,2006
Regular Season,2005-06,20501094,2006-04-02,SEA vs. POR,SEA,POR,11,2006
Regular Season,2005-06,20501095,2006-04-04,TOR vs. BOS,BOS,TOR,1,2006
Regular Season,2005-06,20501096,2006-04-04,WAS vs. NYK,WAS,NYK,2,2006
Regular Season,2005-06,20501097,2006-04-04,PHI @ CLE,CLE,PHI,3,2006
Regular Season,2005-06,20501098,2006-04-04,ATL @ NJN,NJN,ATL,4,2006
Regular Season,2005-06,20501099,2006-04-04,MIN @ CHA,CHA,MIN,5,2006
Regular Season,2005-06,20501100,2006-04-04,MIA vs. MIL,MIA,MIL,6,2006
Regular Season,2005-06,20501101,2006-04-04,DET vs. NOK,DET,NOK,7,2006
Regular Season,2005-06,20501102,2006-04-04,MEM vs. GSW,MEM,GSW,8,2006
Regular Season,2005-06,20501103,2006-04-04,CHI vs. IND,CHI,IND,9,2006
Regular Season,2005-06,20501104,2006-04-04,SAC @ DAL,DAL,SAC,10,2006
Regular Season,2005-06,20501105,2006-04-04,UTA vs. SAS,SAS,UTA,11,2006
Regular Season,2005-06,20501106,2006-04-04,HOU @ SEA,SEA,HOU,12,2006
Regular Season,2005-06,20501107,2006-04-04,DEN @ LAC,LAC,DEN,13,2006
Regular Season,2005-06,20501108,2006-04-05,WAS @ BOS,WAS,BOS,1,2006
Regular Season,2005-06,20501109,2006-04-05,CHI @ PHI,CHI,PHI,2,2006
Regular Season,2005-06,20501110,2006-04-05,ATL vs. MIN,ATL,MIN,3,2006
Regular Season,2005-06,20501111,2006-04-05,ORL vs. MIL,ORL,MIL,4,2006
Regular Season,2005-06,20501112,2006-04-05,IND vs. TOR,IND,TOR,5,2006
Regular Season,2005-06,20501113,2006-04-05,NYK vs. CLE,NYK,CLE,6,2006
Regular Season,2005-06,20501114,2006-04-05,NOK vs. GSW,NOK,GSW,7,2006
Regular Season,2005-06,20501115,2006-04-05,SAC @ SAS,SAC,SAS,8,2006
Regular Season,2005-06,20501116,2006-04-05,PHX vs. LAC,LAC,PHX,9,2006
Regular Season,2005-06,20501117,2006-04-05,HOU @ POR,POR,HOU,10,2006
Regular Season,2005-06,20501118,2006-04-06,NJN vs. CHA,NJN,CHA,1,2006
Regular Season,2005-06,20501119,2006-04-06,DET @ MIA,DET,MIA,2,2006
Regular Season,2005-06,20501120,2006-04-06,DEN vs. LAL,DEN,LAL,3,2006
Regular Season,2005-06,20501121,2006-04-07,PHI vs. BOS,BOS,PHI,1,2006
Regular Season,2005-06,20501122,2006-04-07,ATL vs. WAS,ATL,WAS,2,2006
Regular Season,2005-06,20501123,2006-04-07,DET @ ORL,ORL,DET,3,2006
Regular Season,2005-06,20501124,2006-04-07,NYK vs. IND,NYK,IND,4,2006
Regular Season,2005-06,20501125,2006-04-07,MEM vs. MIL,MEM,MIL,5,2006
Regular Season,2005-06,20501126,2006-04-07,NOK vs. TOR,NOK,TOR,6,2006
Regular Season,2005-06,20501127,2006-04-07,MIN vs. UTA,UTA,MIN,7,2006
Regular Season,2005-06,20501128,2006-04-07,SAS vs. DAL,DAL,SAS,8,2006
Regular Season,2005-06,20501129,2006-04-07,POR vs. SEA,SEA,POR,9,2006
Regular Season,2005-06,20501130,2006-04-07,LAL @ PHX,PHX,LAL,10,2006
Regular Season,2005-06,20501131,2006-04-07,LAC vs. SAC,SAC,LAC,11,2006
Regular Season,2005-06,20501132,2006-04-07,GSW vs. HOU,HOU,GSW,12,2006
Regular Season,2005-06,20501133,2006-04-08,NJN vs. CLE,CLE,NJN,1,2006
Regular Season,2005-06,20501134,2006-04-08,WAS vs. MIA,MIA,WAS,2,2006
Regular Season,2005-06,20501135,2006-04-08,CHI vs. PHI,PHI,CHI,3,2006
Regular Season,2005-06,20501136,2006-04-08,DAL vs. NOK,DAL,NOK,4,2006
Regular Season,2005-06,20501137,2006-04-08,DEN vs. GSW,DEN,GSW,5,2006
Regular Season,2005-06,20501138,2006-04-08,POR @ UTA,UTA,POR,6,2006
Regular Season,2005-06,20501139,2006-04-09,NYK @ BOS,NYK,BOS,1,2006
Regular Season,2005-06,20501140,2006-04-09,CHA @ TOR,CHA,TOR,2,2006
Regular Season,2005-06,20501141,2006-04-09,DET vs. IND,DET,IND,3,2006
Regular Season,2005-06,20501142,2006-04-09,MIL vs. NJN,NJN,MIL,4,2006
Regular Season,2005-06,20501143,2006-04-09,SAS vs. MEM,SAS,MEM,5,2006
Regular Season,2005-06,20501144,2006-04-09,ATL @ MIN,MIN,ATL,6,2006
Regular Season,2005-06,20501145,2006-04-09,ORL @ MIA,ORL,MIA,7,2006
Regular Season,2005-06,20501146,2006-04-09,SAC vs. HOU,SAC,HOU,8,2006
Regular Season,2005-06,20501147,2006-04-09,PHX @ SEA,SEA,PHX,9,2006
Regular Season,2005-06,20501148,2006-04-09,LAL vs. LAC,LAL,LAC,10,2006
Regular Season,2005-06,20501149,2006-04-10,WAS @ PHI,PHI,WAS,1,2006
Regular Season,2005-06,20501150,2006-04-10,ATL @ ORL,ORL,ATL,2,2006
Regular Season,2005-06,20501151,2006-04-10,NYK @ IND,IND,NYK,3,2006
Regular Season,2005-06,20501152,2006-04-10,CLE @ NOK,CLE,NOK,4,2006
Regular Season,2005-06,20501153,2006-04-10,HOU @ UTA,UTA,HOU,5,2006
Regular Season,2005-06,20501154,2006-04-10,DEN @ POR,DEN,POR,6,2006
Regular Season,2005-06,20501155,2006-04-10,LAC vs. DAL,DAL,LAC,7,2006
Regular Season,2005-06,20501156,2006-04-11,TOR @ MIA,MIA,TOR,1,2006
Regular Season,2005-06,20501157,2006-04-11,MIN @ MEM,MEM,MIN,2,2006
Regular Season,2005-06,20501158,2006-04-11,CHI vs. NJN,CHI,NJN,3,2006
Regular Season,2005-06,20501159,2006-04-11,SEA @ SAS,SAS,SEA,4,2006
Regular Season,2005-06,20501160,2006-04-11,SAC vs. PHX,PHX,SAC,5,2006
Regular Season,2005-06,20501161,2006-04-11,LAL vs. GSW,LAL,GSW,6,2006
Regular Season,2005-06,20501162,2006-04-12,CHI @ ATL,CHI,ATL,1,2006
Regular Season,2005-06,20501163,2006-04-12,ORL vs. TOR,ORL,TOR,2,2006
Regular Season,2005-06,20501164,2006-04-12,IND vs. BOS,IND,BOS,3,2006
Regular Season,2005-06,20501165,2006-04-12,NJN vs. PHI,PHI,NJN,4,2006
Regular Season,2005-06,20501166,2006-04-12,MEM @ CHA,MEM,CHA,5,2006
Regular Season,2005-06,20501167,2006-04-12,DET vs. CLE,DET,CLE,6,2006
Regular Season,2005-06,20501168,2006-04-12,WAS @ MIL,MIL,WAS,7,2006
Regular Season,2005-06,20501169,2006-04-12,NOK vs. SEA,NOK,SEA,8,2006
Regular Season,2005-06,20501170,2006-04-12,MIN @ HOU,MIN,HOU,9,2006
Regular Season,2005-06,20501171,2006-04-12,DEN @ UTA,UTA,DEN,10,2006
Regular Season,2005-06,20501172,2006-04-12,POR @ LAC,LAC,POR,11,2006
Regular Season,2005-06,20501173,2006-04-12,GSW vs. DAL,GSW,DAL,12,2006
Regular Season,2005-06,20501174,2006-04-13,NYK @ CLE,CLE,NYK,1,2006
Regular Season,2005-06,20501175,2006-04-13,SAS vs. ORL,ORL,SAS,2,2006
Regular Season,2005-06,20501176,2006-04-13,PHX vs. DAL,PHX,DAL,3,2006
Regular Season,2005-06,20501177,2006-04-14,DET @ TOR,TOR,DET,1,2006
Regular Season,2005-06,20501178,2006-04-14,CHA @ ATL,CHA,ATL,2,2006
Regular Season,2005-06,20501179,2006-04-14,BOS vs. NJN,NJN,BOS,3,2006
Regular Season,2005-06,20501180,2006-04-14,NYK vs. MIL,MIL,NYK,4,2006
Regular Season,2005-06,20501181,2006-04-14,PHI @ MIA,MIA,PHI,5,2006
Regular Season,2005-06,20501182,2006-04-14,IND vs. MIN,IND,MIN,6,2006
Regular Season,2005-06,20501183,2006-04-14,NOK vs. UTA,UTA,NOK,7,2006
Regular Season,2005-06,20501184,2006-04-14,WAS @ CHI,CHI,WAS,8,2006
Regular Season,2005-06,20501185,2006-04-14,POR @ LAL,LAL,POR,9,2006
Regular Season,2005-06,20501186,2006-04-14,GSW vs. PHX,GSW,PHX,10,2006
Regular Season,2005-06,20501187,2006-04-14,LAC @ SEA,LAC,SEA,11,2006
Regular Season,2005-06,20501188,2006-04-15,ORL vs. PHI,ORL,PHI,1,2006
Regular Season,2005-06,20501189,2006-04-15,CHA vs. IND,CHA,IND,2,2006
Regular Season,2005-06,20501190,2006-04-15,ATL @ MIL,ATL,MIL,3,2006
Regular Season,2005-06,20501191,2006-04-15,MEM @ HOU,MEM,HOU,4,2006
Regular Season,2005-06,20501192,2006-04-15,DEN vs. SAC,SAC,DEN,5,2006
Regular Season,2005-06,20501193,2006-04-15,POR vs. GSW,GSW,POR,6,2006
Regular Season,2005-06,20501194,2006-04-16,CHI @ MIA,CHI,MIA,1,2006
Regular Season,2005-06,20501195,2006-04-16,SAS @ MIN,SAS,MIN,2,2006
Regular Season,2005-06,20501196,2006-04-16,PHX @ LAL,LAL,PHX,3,2006
Regular Season,2005-06,20501197,2006-04-16,CLE @ WAS,WAS,CLE,4,2006
Regular Season,2005-06,20501198,2006-04-16,DET vs. NYK,DET,NYK,5,2006
Regular Season,2005-06,20501199,2006-04-16,NJN vs. BOS,NJN,BOS,6,2006
Regular Season,2005-06,20501200,2006-04-16,UTA @ DAL,DAL,UTA,7,2006
Regular Season,2005-06,20501201,2006-04-16,SEA @ LAC,SEA,LAC,8,2006
Regular Season,2005-06,20501202,2006-04-16,NOK @ SAC,SAC,NOK,9,2006
Regular Season,2005-06,20501203,2006-04-17,IND @ TOR,IND,TOR,1,2006
Regular Season,2005-06,20501204,2006-04-17,CHI @ ORL,CHI,ORL,2,2006
Regular Season,2005-06,20501205,2006-04-17,CLE @ BOS,CLE,BOS,3,2006
Regular Season,2005-06,20501206,2006-04-17,CHA @ NYK,CHA,NYK,4,2006
Regular Season,2005-06,20501207,2006-04-17,DET @ MIL,MIL,DET,5,2006
Regular Season,2005-06,20501208,2006-04-17,SAS vs. UTA,SAS,UTA,6,2006
Regular Season,2005-06,20501209,2006-04-17,DEN vs. HOU,HOU,DEN,7,2006
Regular Season,2005-06,20501210,2006-04-17,NOK @ PHX,PHX,NOK,8,2006
Regular Season,2005-06,20501211,2006-04-17,GSW vs. POR,GSW,POR,9,2006
Regular Season,2005-06,20501212,2006-04-18,NJN @ PHI,PHI,NJN,1,2006
